"zipcode","cab_type","pickup_week","count"
"10027","green","34",15679
"10027","uber","34",871
"10027","green","35",16625
"10027","uber","35",898
"10027","green","36",17769
"10027","uber","36",1086
"10027","green","37",19827
"10027","uber","37",1107
"10027","green","38",18936
"10027","uber","38",1047
"10027","green","39",18756
"10027","uber","39",1171
"10027","green","40",5025
"10027","uber","40",289
"10028","green","14",2
"10028","uber","14",1920
"10028","green","15",5
"10028","uber","15",2049
"10028","green","16",2
"10028","uber","16",1800
"10028","green","17",7
"10028","uber","17",2216
"10028","green","18",8
"10028","uber","18",2627
"10028","green","19",5
"10028","uber","19",2796
"10028","green","20",6
"10028","uber","20",2682
"10028","green","21",2
"10028","uber","21",2408
"10028","green","22",7
"10028","uber","22",2244
"10028","green","23",9
"10028","uber","23",2552
"10028","green","24",8
"10028","uber","24",3015
"10028","green","25",8
"10028","uber","25",2225
"10028","green","26",11
"10028","uber","26",2231
"10028","green","27",11
"10028","uber","27",1596
"10028","green","28",9
"10028","uber","28",2635
"10028","green","29",6
"10028","uber","29",2589
"10028","green","30",6
"10028","uber","30",2714
"10028","green","31",4
"10028","uber","31",2802
"10028","green","32",3
"10028","uber","32",2506
"10028","green","33",4
"10028","uber","33",2427
"10028","green","34",11
"10028","uber","34",2315
"10028","green","35",5
"10028","uber","35",2196
"10028","green","36",2
"10028","uber","36",3164
"10028","green","37",1
"10028","uber","37",3556
"10028","uber","38",3789
"10028","uber","39",3634
"10028","uber","40",1081
"10029","green","14",14789
"10029","uber","14",284
"10029","green","15",16523
"10029","uber","15",311
"10029","green","16",15469
"10029","uber","16",345
"10029","green","17",16039
"10029","uber","17",355
"10029","green","18",16921
"10029","uber","18",440
"10029","green","19",16407
"10029","uber","19",523
"10029","green","20",16390
"10029","uber","20",435
"10029","green","21",15193
"10029","uber","21",349
"10029","green","22",14854
"10029","uber","22",399
"10029","green","23",16646
"10029","uber","23",561
"10029","green","24",16715
"10029","uber","24",523
"10029","green","25",15799
"10029","uber","25",477
"10029","green","26",15704
"10029","uber","26",443
"10029","green","27",13874
"10029","uber","27",390
"10029","green","28",15306
"10029","uber","28",689
"10029","green","29",15458
"10029","uber","29",692
"10029","green","30",15087
"10029","uber","30",746
"10029","green","31",15553
"10029","uber","31",717
"10029","green","32",15659
"10029","uber","32",678
"10029","green","33",15438
"10029","uber","33",694
"10029","green","34",14593
"10029","uber","34",647
"10029","green","35",14772
"10029","uber","35",769
"10029","green","36",15186
"10029","uber","36",804
"10029","green","37",17200
"10029","uber","37",882
"10029","green","38",16803
"10029","uber","38",843
"10029","green","39",16753
"10029","uber","39",928
"10029","green","40",5059
"10029","uber","40",203
"10030","green","14",3719
"10030","uber","14",53
"10030","green","15",4371
"10030","uber","15",62
"10030","green","16",3871
"10030","uber","16",70
"10030","green","17",3895
"10030","uber","17",78
"10030","green","18",4336
"10030","uber","18",76
"10030","green","19",4230
"10030","uber","19",72
"10030","green","20",4426
"10030","uber","20",80
"10030","green","21",4018
"10030","uber","21",87
"10030","green","22",4044
"10030","uber","22",75
"10030","green","23",4187
"10030","uber","23",79
"10030","green","24",4120
"10030","uber","24",96
"10030","green","25",4189
"10030","uber","25",100
"10030","green","26",4193
"10030","uber","26",119
"10030","green","27",4067
"10030","uber","27",104
"10030","green","28",4112
"10030","uber","28",156
"10030","green","29",3972
"10030","uber","29",190
"10030","green","30",3902
"10030","uber","30",186
"10030","green","31",4121
"10030","uber","31",207
"10030","green","32",4279
"10030","uber","32",234
"10030","green","33",4171
"10030","uber","33",221
"10030","green","34",3962
"10030","uber","34",220
"10030","green","35",4019
"10030","uber","35",230
"10030","green","36",4176
"10030","uber","36",274
"10030","green","37",4343
"10030","uber","37",252
"10030","green","38",4376
"10030","uber","38",284
"10030","green","39",4248
"10030","uber","39",291
"10030","green","40",1103
"10030","uber","40",51
"10031","green","14",5821
"10031","uber","14",94
"10031","green","15",6649
"10031","uber","15",122
"10031","green","16",6286
"10031","uber","16",124
"10031","green","17",6732
"10031","uber","17",122
"10031","green","18",7379
"10031","uber","18",165
"10031","green","19",6787
"10031","uber","19",150
"10031","green","20",6497
"10031","uber","20",159
"10031","green","21",6495
"10031","uber","21",125
"10031","green","22",7165
"10031","uber","22",152
"10031","green","23",6511
"10031","uber","23",157
"10031","green","24",6489
"10031","uber","24",181
"10031","green","25",6261
"10031","uber","25",168
"10031","green","26",6518
"10031","uber","26",197
"10031","green","27",5903
"10031","uber","27",204
"10031","green","28",6098
"10031","uber","28",271
"10031","green","29",6481
"10031","uber","29",363
"10031","green","30",5801
"10031","uber","30",338
"10031","green","31",6494
"10031","uber","31",362
"10031","green","32",6246
"10031","uber","32",353
"10031","green","33",6640
"10031","uber","33",415
"10031","green","34",5882
"10031","uber","34",435
"10031","green","35",6100
"10031","uber","35",452
"10031","green","36",6101
"10031","uber","36",521
"10031","green","37",6915
"10031","uber","37",508
"10031","green","38",6634
"10031","uber","38",429
"10031","green","39",6602
"10031","uber","39",506
"10031","green","40",1668
"10031","uber","40",118
"10032","green","14",5673
"10032","uber","14",110
"10032","green","15",6668
"10032","uber","15",147
"10032","green","16",5819
"10032","uber","16",134
"10032","green","17",6192
"10032","uber","17",139
"10032","green","18",6710
"10032","uber","18",128
"10032","green","19",6796
"10032","uber","19",133
"10032","green","20",6734
"10032","uber","20",158
"10032","green","21",6611
"10032","uber","21",153
"10032","green","22",6768
"10032","uber","22",150
"10032","green","23",6590
"10032","uber","23",163
"10032","green","24",6534
"10032","uber","24",171
"10032","green","25",6544
"10032","uber","25",202
"10032","green","26",6709
"10032","uber","26",226
"10032","green","27",6066
"10032","uber","27",210
"10032","green","28",6363
"10032","uber","28",312
"10032","green","29",6292
"10032","uber","29",366
"10032","green","30",5965
"10032","uber","30",341
"10032","green","31",6059
"10032","uber","31",398
"10032","green","32",5957
"10032","uber","32",378
"10032","green","33",6122
"10032","uber","33",395
"10032","green","34",5829
"10032","uber","34",381
"10032","green","35",5720
"10032","uber","35",423
"10032","green","36",5800
"10032","uber","36",444
"10032","green","37",6794
"10032","uber","37",452
"10032","green","38",6333
"10032","uber","38",473
"10032","green","39",6810
"10032","uber","39",518
"10032","green","40",1990
"10032","uber","40",137
"10033","green","14",3607
"10033","uber","14",98
"10033","green","15",4010
"10033","uber","15",112
"10033","green","16",3577
"10033","uber","16",80
"10033","green","17",3477
"10033","uber","17",102
"10033","green","18",3913
"10033","uber","18",90
"10033","green","19",3830
"10033","uber","19",88
"10033","green","20",3649
"10033","uber","20",102
"10033","green","21",3706
"10033","uber","21",120
"10033","green","22",3930
"10033","uber","22",97
"10033","green","23",3823
"10033","uber","23",107
"10033","green","24",3575
"10033","uber","24",101
"10033","green","25",3711
"10033","uber","25",121
"10033","green","26",3848
"10033","uber","26",157
"10033","green","27",3564
"10033","uber","27",149
"10033","green","28",3497
"10033","uber","28",210
"10033","green","29",3517
"10033","uber","29",240
"10033","green","30",3122
"10033","uber","30",211
"10033","green","31",3341
"10033","uber","31",262
"10033","green","32",3229
"10033","uber","32",280
"10033","green","33",3259
"10033","uber","33",310
"10033","green","34",3173
"10033","uber","34",326
"10033","green","35",3140
"10033","uber","35",359
"10033","green","36",3176
"10033","uber","36",348
"10033","green","37",3595
"10033","uber","37",358
"10033","green","38",3556
"10033","uber","38",537
"10033","green","39",3656
"10033","uber","39",382
"10033","green","40",968
"10033","uber","40",95
"10034","green","14",1721
"10034","uber","14",35
"10034","green","15",2096
"10034","uber","15",33
"10034","green","16",1774
"10034","uber","16",31
"10034","green","17",1966
"10034","uber","17",40
"10034","green","18",2032
"10034","uber","18",37
"10034","green","19",2091
"10034","uber","19",35
"10034","green","20",2068
"10034","uber","20",40
"10034","green","21",2071
"10034","uber","21",48
"10034","green","22",2548
"10034","uber","22",55
"10034","green","23",2248
"10034","uber","23",65
"10034","green","24",2165
"10034","uber","24",64
"10034","green","25",2263
"10034","uber","25",80
"10034","green","26",2315
"10034","uber","26",82
"10034","green","27",2175
"10034","uber","27",69
"10034","green","28",2206
"10034","uber","28",92
"10034","green","29",1950
"10034","uber","29",106
"10034","green","30",1917
"10034","uber","30",96
"10034","green","31",2081
"10034","uber","31",124
"10034","green","32",1945
"10034","uber","32",143
"10034","green","33",2194
"10034","uber","33",147
"10034","green","34",1738
"10034","uber","34",150
"10034","green","35",1858
"10034","uber","35",155
"10034","green","36",1862
"10034","uber","36",148
"10034","green","37",2105
"10034","uber","37",153
"10034","green","38",1892
"10034","uber","38",157
"10034","green","39",1890
"10034","uber","39",157
"10034","green","40",466
"10034","uber","40",30
"10035","green","14",10980
"10035","uber","14",141
"10035","green","15",11991
"10035","uber","15",151
"10035","green","16",11960
"10035","uber","16",159
"10035","green","17",11870
"10035","uber","17",174
"10035","green","18",12434
"10035","uber","18",190
"10035","green","19",11978
"10035","uber","19",1045
"10035","green","20",11574
"10035","uber","20",283
"10035","green","21",10996
"10035","uber","21",186
"10035","green","22",11748
"10035","uber","22",268
"10035","green","23",13557
"10035","uber","23",983
"10035","green","24",12219
"10035","uber","24",290
"10035","green","25",11924
"10035","uber","25",253
"10035","green","26",11786
"10035","uber","26",217
"10035","green","27",11529
"10035","uber","27",233
"10035","green","28",12746
"10035","uber","28",642
"10035","green","29",11576
"10035","uber","29",378
"10035","green","30",11552
"10035","uber","30",398
"10035","green","31",11673
"10035","uber","31",393
"10035","green","32",11822
"10035","uber","32",410
"10035","green","33",11747
"10035","uber","33",398
"10035","green","34",11525
"10035","uber","34",467
"10035","green","35",13167
"10035","uber","35",913
"10035","green","36",13007
"10035","uber","36",490
"10035","green","37",12459
"10035","uber","37",513
"10035","green","38",12306
"10035","uber","38",451
"10035","green","39",12522
"10035","uber","39",550
"10035","green","40",3458
"10035","uber","40",105
"10036","green","14",6
"10036","uber","14",4315
"10036","green","15",5
"10036","uber","15",4836
"10036","green","16",3
"10036","uber","16",4284
"10036","green","17",1
"10036","uber","17",5140
"10036","green","18",8
"10036","uber","18",6085
"10036","green","19",7
"10036","uber","19",5578
"10036","green","20",5
"10036","uber","20",5810
"10036","green","21",7
"10036","uber","21",5597
"10036","green","22",7
"10036","uber","22",4967
"10036","green","23",2
"10036","uber","23",5879
"10036","green","24",6
"10036","uber","24",6376
"10036","green","25",4
"10036","uber","25",6095
"10036","green","26",9
"10036","uber","26",6236
"10036","green","27",6
"10036","uber","27",4613
"10036","green","28",4
"10036","uber","28",6345
"10036","green","29",7
"10036","uber","29",7435
"10036","green","30",9
"10036","uber","30",7155
"10036","green","31",11
"10036","uber","31",7014
"10036","green","32",11
"10036","uber","32",7013
"10036","green","33",8
"10036","uber","33",6841
"10036","green","34",4
"10036","uber","34",6301
"10036","green","35",4
"10036","uber","35",5788
"10036","green","36",1
"10036","uber","36",7310
"10036","uber","37",8440
"10036","uber","38",8256
"10036","green","39",1
"10036","uber","39",7871
"10036","uber","40",2537
"10037","green","14",1901
"10037","uber","14",50
"10037","green","15",2220
"10037","uber","15",40
"10037","green","16",2059
"10037","uber","16",56
"10037","green","17",2024
"10037","uber","17",45
"10037","green","18",2211
"10037","uber","18",51
"10037","green","19",2151
"10037","uber","19",65
"10037","green","20",2156
"10037","uber","20",73
"10037","green","21",2018
"10037","uber","21",57
"10037","green","22",2015
"10037","uber","22",61
"10037","green","23",2084
"10037","uber","23",66
"10037","green","24",2153
"10037","uber","24",66
"10037","green","25",2054
"10037","uber","25",65
"10037","green","26",2108
"10037","uber","26",84
"10037","green","27",2001
"10037","uber","27",70
"10037","green","28",2103
"10037","uber","28",104
"10037","green","29",1993
"10037","uber","29",118
"10037","green","30",2003
"10037","uber","30",163
"10037","green","31",2162
"10037","uber","31",142
"10037","green","32",2126
"10037","uber","32",127
"10037","green","33",2116
"10037","uber","33",148
"10037","green","34",1938
"10037","uber","34",147
"10037","green","35",2060
"10037","uber","35",157
"10037","green","36",1905
"10037","uber","36",184
"10037","green","37",2042
"10037","uber","37",160
"10037","green","38",2047
"10037","uber","38",185
"10037","green","39",2092
"10037","uber","39",202
"10037","green","40",488
"10037","uber","40",27
"10038","uber","14",976
"10038","uber","15",1245
"10038","green","16",2
"10038","uber","16",1097
"10038","green","17",1
"10038","uber","17",1369
"10038","green","18",1
"10038","uber","18",1403
"10038","uber","19",1315
"10038","green","20",2
"10038","uber","20",1436
"10038","uber","21",1233
"10038","green","22",3
"10038","uber","22",1244
"10038","uber","23",1287
"10038","green","24",3
"10038","uber","24",1521
"10038","green","25",2
"10038","uber","25",1490
"10038","green","26",4
"10038","uber","26",1462
"10038","uber","27",1357
"10038","green","28",2
"10038","uber","28",1793
"10038","green","29",3
"10038","uber","29",1856
"10038","green","30",6
"10038","uber","30",1902
"10038","green","31",2
"10038","uber","31",1989
"10038","green","32",1
"10038","uber","32",1873
"10038","green","33",3
"10038","uber","33",1834
"10038","green","34",1
"10038","uber","34",1906
"10038","uber","35",1786
