"zipcode","cab_type","pickup_hour","count"
"10451","uber",9,85
"10451","uber",10,94
"10451","uber",11,106
"10451","uber",12,126
"10451","uber",13,129
"10451","uber",14,207
"10451","uber",15,277
"10451","uber",16,180
"10451","uber",17,174
"10451","uber",18,172
"10451","uber",19,158
"10451","uber",20,390
"10451","uber",21,522
"10451","uber",22,275
"10451","uber",23,134
"10452","green",0,3091
"10452","green",1,1996
"10452","green",2,1355
"10452","green",3,1166
"10452","green",4,1084
"10452","green",5,801
"10452","green",6,1398
"10452","green",7,2607
"10452","green",8,3512
"10452","green",9,2994
"10452","green",10,2606
"10452","green",11,2511
"10452","green",12,2587
"10452","green",13,2820
"10452","green",14,3314
"10452","green",15,3508
"10452","green",16,3781
"10452","green",17,3968
"10452","green",18,3554
"10452","green",19,3185
"10452","green",20,3077
"10452","green",21,3775
"10452","green",22,4349
"10452","green",23,3899
"10452","uber",0,41
"10452","uber",1,31
"10452","uber",2,17
"10452","uber",3,17
"10452","uber",4,26
"10452","uber",5,50
"10452","uber",6,62
"10452","uber",7,49
"10452","uber",8,50
"10452","uber",9,68
"10452","uber",10,59
"10452","uber",11,60
"10452","uber",12,93
"10452","uber",13,120
"10452","uber",14,229
"10452","uber",15,302
"10452","uber",16,112
"10452","uber",17,122
"10452","uber",18,113
"10452","uber",19,233
"10452","uber",20,799
"10452","uber",21,890
"10452","uber",22,320
"10452","uber",23,116
"10453","green",0,1082
"10453","green",1,910
"10453","green",2,692
"10453","green",3,486
"10453","green",4,528
"10453","green",5,491
"10453","green",6,779
"10453","green",7,1715
"10453","green",8,2445
"10453","green",9,2193
"10453","green",10,1822
"10453","green",11,1770
"10453","green",12,1792
"10453","green",13,1871
"10453","green",14,2098
"10453","green",15,2255
"10453","green",16,2134
"10453","green",17,2299
"10453","green",18,2166
"10453","green",19,1897
"10453","green",20,1731
"10453","green",21,1551
"10453","green",22,1544
"10453","green",23,1380
"10453","uber",0,17
"10453","uber",1,8
"10453","uber",2,21
"10453","uber",3,7
"10453","uber",4,13
"10453","uber",5,11
"10453","uber",6,7
"10453","uber",7,16
"10453","uber",8,14
"10453","uber",9,14
"10453","uber",10,24
"10453","uber",11,21
"10453","uber",12,28
"10453","uber",13,29
"10453","uber",14,30
"10453","uber",15,28
"10453","uber",16,25
"10453","uber",17,28
"10453","uber",18,50
"10453","uber",19,57
"10453","uber",20,39
"10453","uber",21,24
"10453","uber",22,30
"10453","uber",23,28
"10454","green",0,917
"10454","green",1,690
"10454","green",2,515
"10454","green",3,382
"10454","green",4,428
"10454","green",5,433
"10454","green",6,480
"10454","green",7,885
"10454","green",8,1308
"10454","green",9,1157
"10454","green",10,994
"10454","green",11,957
"10454","green",12,945
"10454","green",13,1055
"10454","green",14,1059
"10454","green",15,1121
"10454","green",16,1183
"10454","green",17,1328
"10454","green",18,1281
"10454","green",19,1185
"10454","green",20,1198
"10454","green",21,1131
"10454","green",22,1101
"10454","green",23,999
"10454","uber",0,30
"10454","uber",1,21
"10454","uber",2,20
"10454","uber",3,14
"10454","uber",4,16
"10454","uber",5,59
"10454","uber",6,25
"10454","uber",7,26
"10454","uber",8,28
"10454","uber",9,42
"10454","uber",10,47
"10454","uber",11,42
"10454","uber",12,60
"10454","uber",13,67
"10454","uber",14,63
"10454","uber",15,79
"10454","uber",16,83
"10454","uber",17,66
"10454","uber",18,74
"10454","uber",19,52
"10454","uber",20,44
"10454","uber",21,54
"10454","uber",22,56
"10454","uber",23,41
"10455","green",0,927
"10455","green",1,748
"10455","green",2,625
"10455","green",3,505
"10455","green",4,459
"10455","green",5,381
"10455","green",6,580
"10455","green",7,1394
"10455","green",8,1846
"10455","green",9,1563
"10455","green",10,1397
"10455","green",11,1441
"10455","green",12,1645
"10455","green",13,1792
"10455","green",14,1971
"10455","green",15,1929
"10455","green",16,1895
"10455","green",17,2078
"10455","green",18,2109
"10455","green",19,1814
"10455","green",20,1516
"10455","green",21,1270
"10455","green",22,1195
"10455","green",23,1155
"10455","uber",0,15
"10455","uber",1,10
"10455","uber",2,3
"10455","uber",3,10
"10455","uber",4,11
"10455","uber",5,13
"10455","uber",6,14
"10455","uber",7,22
"10455","uber",8,12
"10455","uber",9,32
"10455","uber",10,28
"10455","uber",11,36
"10455","uber",12,21
"10455","uber",13,25
"10455","uber",14,29
"10455","uber",15,29
"10455","uber",16,32
"10455","uber",17,34
"10455","uber",18,39
"10455","uber",19,23
"10455","uber",20,24
"10455","uber",21,40
"10455","uber",22,24
"10455","uber",23,20
"10456","green",0,1114
"10456","green",1,895
"10456","green",2,598
"10456","green",3,483
"10456","green",4,480
"10456","green",5,497
"10456","green",6,958
"10456","green",7,2256
"10456","green",8,2729
"10456","green",9,2139
"10456","green",10,1825
"10456","green",11,1812
"10456","green",12,1806
"10456","green",13,1878
"10456","green",14,2069
"10456","green",15,2333
"10456","green",16,2175
"10456","green",17,2320
"10456","green",18,1993
"10456","green",19,1777
"10456","green",20,1678
"10456","green",21,1689
"10456","green",22,1601
"10456","green",23,1497
"10456","uber",0,30
"10456","uber",1,15
"10456","uber",2,22
"10456","uber",3,12
"10456","uber",4,16
"10456","uber",5,35
"10456","uber",6,36
"10456","uber",7,41
"10456","uber",8,28
"10456","uber",9,29
"10456","uber",10,39
"10456","uber",11,34
"10456","uber",12,40
"10456","uber",13,44
"10456","uber",14,53
"10456","uber",15,50
"10456","uber",16,42
"10456","uber",17,47
"10456","uber",18,40
"10456","uber",19,35
"10456","uber",20,35
"10456","uber",21,40
"10456","uber",22,41
"10456","uber",23,48
"10457","green",0,1016
"10457","green",1,812
"10457","green",2,684
"10457","green",3,529
"10457","green",4,572
"10457","green",5,474
"10457","green",6,759
"10457","green",7,1656
"10457","green",8,2366
"10457","green",9,2084
"10457","green",10,1780
"10457","green",11,1650
"10457","green",12,1689
"10457","green",13,1896
"10457","green",14,2125
"10457","green",15,2238
"10457","green",16,2167
"10457","green",17,2180
"10457","green",18,1912
"10457","green",19,1709
"10457","green",20,1478
"10457","green",21,1460
"10457","green",22,1279
"10457","green",23,1226
"10457","uber",0,24
"10457","uber",1,11
"10457","uber",2,13
"10457","uber",3,14
"10457","uber",4,7
"10457","uber",5,26
"10457","uber",6,19
"10457","uber",7,32
"10457","uber",8,19
"10457","uber",9,33
"10457","uber",10,38
"10457","uber",11,27
"10457","uber",12,42
"10457","uber",13,51
"10457","uber",14,66
"10457","uber",15,64
"10457","uber",16,39
"10457","uber",17,40
"10457","uber",18,34
"10457","uber",19,31
"10457","uber",20,26
"10457","uber",21,47
"10457","uber",22,41
"10457","uber",23,29
"10458","green",0,1458
"10458","green",1,1127
"10458","green",2,714
"10458","green",3,536
"10458","green",4,551
"10458","green",5,543
"10458","green",6,775
"10458","green",7,1626
"10458","green",8,2548
"10458","green",9,2413
"10458","green",10,2155
"10458","green",11,2137
"10458","green",12,2316
"10458","green",13,2489
"10458","green",14,2847
"10458","green",15,3027
"10458","green",16,2957
"10458","green",17,3203
"10458","green",18,3185
"10458","green",19,2721
"10458","green",20,2305
"10458","green",21,2161
"10458","green",22,1803
"10458","green",23,1722
"10458","uber",0,47
"10458","uber",1,42
"10458","uber",2,36
"10458","uber",3,41
"10458","uber",4,57
"10458","uber",5,44
"10458","uber",6,56
"10458","uber",7,60
"10458","uber",8,75
"10458","uber",9,102
"10458","uber",10,103
"10458","uber",11,147
"10458","uber",12,131
"10458","uber",13,162
"10458","uber",14,160
"10458","uber",15,165
"10458","uber",16,186
"10458","uber",17,191
"10458","uber",18,154
"10458","uber",19,161
"10458","uber",20,187
"10458","uber",21,142
"10458","uber",22,136
"10458","uber",23,114
"10459","green",0,691
"10459","green",1,556
"10459","green",2,398
"10459","green",3,280
"10459","green",4,275
"10459","green",5,296
"10459","green",6,459
"10459","green",7,884
"10459","green",8,1468
"10459","green",9,1108
"10459","green",10,895
"10459","green",11,975
"10459","green",12,1051
"10459","green",13,1073
"10459","green",14,1186
"10459","green",15,1181
"10459","green",16,1077
"10459","green",17,1212
"10459","green",18,1151
"10459","green",19,1070
"10459","green",20,932
"10459","green",21,877
"10459","green",22,856
"10459","green",23,771
"10459","uber",0,10
"10459","uber",1,16
"10459","uber",2,8
"10459","uber",3,11
"10459","uber",4,5
"10459","uber",5,5
"10459","uber",6,13
"10459","uber",7,17
"10459","uber",8,16
"10459","uber",9,16
"10459","uber",10,22
"10459","uber",11,20
"10459","uber",12,22
"10459","uber",13,17
"10459","uber",14,26
"10459","uber",15,27
"10459","uber",16,20
"10459","uber",17,32
"10459","uber",18,28
"10459","uber",19,24
"10459","uber",20,25
"10459","uber",21,21
"10459","uber",22,29
"10459","uber",23,19
"10460","green",0,797
"10460","green",1,613
"10460","green",2,454
"10460","green",3,311
"10460","green",4,327
"10460","green",5,296
"10460","green",6,487
"10460","green",7,1159
"10460","green",8,1839
"10460","green",9,1496
"10460","green",10,1168
"10460","green",11,1066
"10460","green",12,1039
"10460","green",13,1220
"10460","green",14,1321
"10460","green",15,1415
"10460","green",16,1446
"10460","green",17,1617
"10460","green",18,1391
"10460","green",19,1185
"10460","green",20,1105
"10460","green",21,1156
"10460","green",22,979
"10460","green",23,932
"10460","uber",0,15
"10460","uber",1,10
"10460","uber",2,10
"10460","uber",3,17
"10460","uber",4,12
"10460","uber",5,12
"10460","uber",6,14
"10460","uber",7,24
"10460","uber",8,19
"10460","uber",9,24
"10460","uber",10,30
"10460","uber",11,54
"10460","uber",12,56
"10460","uber",13,68
"10460","uber",14,92
"10460","uber",15,101
"10460","uber",16,91
"10460","uber",17,30
"10460","uber",18,45
"10460","uber",19,25
"10460","uber",20,26
"10460","uber",21,29
"10460","uber",22,35
"10460","uber",23,28
"10461","green",0,862
"10461","green",1,699
"10461","green",2,568
"10461","green",3,361
"10461","green",4,306
"10461","green",5,199
"10461","green",6,281
"10461","green",7,728
"10461","green",8,1362
"10461","green",9,1452
"10461","green",10,1598
"10461","green",11,1769
"10461","green",12,1858
"10461","green",13,1733
"10461","green",14,1766
"10461","green",15,2127
"10461","green",16,2086
"10461","green",17,2012
"10461","green",18,1979
"10461","green",19,1724
"10461","green",20,1344
"10461","green",21,1192
"10461","green",22,963
"10461","green",23,908
"10461","uber",0,33
"10461","uber",1,14
"10461","uber",2,19
"10461","uber",3,20
"10461","uber",4,37
"10461","uber",5,77
"10461","uber",6,78
"10461","uber",7,53
"10461","uber",8,51
"10461","uber",9,73
"10461","uber",10,65
"10461","uber",11,92
"10461","uber",12,83
"10461","uber",13,116
"10461","uber",14,122
"10461","uber",15,131
"10461","uber",16,128
"10461","uber",17,98
"10461","uber",18,95
"10461","uber",19,92
"10461","uber",20,82
"10461","uber",21,68
"10461","uber",22,66
"10461","uber",23,43
"10462","green",0,1455
"10462","green",1,1045
"10462","green",2,695
"10462","green",3,527
"10462","green",4,424
"10462","green",5,390
"10462","green",6,789
"10462","green",7,2016
"10462","green",8,2794
"10462","green",9,2331
"10462","green",10,1828
"10462","green",11,1809
"10462","green",12,1814
"10462","green",13,1829
"10462","green",14,2060
"10462","green",15,2171
"10462","green",16,2155
"10462","green",17,2394
"10462","green",18,2550
"10462","green",19,2307
"10462","green",20,2060
"10462","green",21,1867
"10462","green",22,1643
"10462","green",23,1561
"10462","uber",0,23
"10462","uber",1,20
"10462","uber",2,11
"10462","uber",3,23
"10462","uber",4,14
"10462","uber",5,36
"10462","uber",6,94
"10462","uber",7,73
"10462","uber",8,74
"10462","uber",9,44
"10462","uber",10,48
"10462","uber",11,59
"10462","uber",12,74
"10462","uber",13,70
"10462","uber",14,56
"10462","uber",15,88
"10462","uber",16,62
"10462","uber",17,60
"10462","uber",18,56
"10462","uber",19,48
"10462","uber",20,54
"10462","uber",21,67
"10462","uber",22,70
"10462","uber",23,57
"10463","green",0,1254
"10463","green",1,928
"10463","green",2,625
"10463","green",3,468
"10463","green",4,490
"10463","green",5,400
"10463","green",6,641
"10463","green",7,1392
"10463","green",8,2339
"10463","green",9,1917
"10463","green",10,1514
"10463","green",11,1549
"10463","green",12,1688
"10463","green",13,1666
"10463","green",14,2008
"10463","green",15,2042
"10463","green",16,2112
"10463","green",17,2209
"10463","green",18,2332
"10463","green",19,1996
"10463","green",20,1721
"10463","green",21,1575
"10463","green",22,1311
"10463","green",23,1446
"10463","uber",0,79
"10463","uber",1,41
"10463","uber",2,36
"10463","uber",3,51
"10463","uber",4,59
"10463","uber",5,113
"10463","uber",6,227
"10463","uber",7,203
"10463","uber",8,210
"10463","uber",9,165
"10463","uber",10,158
"10463","uber",11,180
"10463","uber",12,179
"10463","uber",13,187
"10463","uber",14,167
"10463","uber",15,177
"10463","uber",16,205
"10463","uber",17,208
"10463","uber",18,194
"10463","uber",19,202
"10463","uber",20,193
"10463","uber",21,185
"10463","uber",22,146
"10463","uber",23,100
"10464","green",0,11
"10464","green",1,8
"10464","green",2,4
"10464","green",4,3
"10464","green",6,4
"10464","green",7,2
"10464","green",8,3
"10464","green",9,10
"10464","green",10,10
"10464","green",11,16
"10464","green",12,12
"10464","green",13,30
"10464","green",14,31
"10464","green",15,46
"10464","green",16,52
"10464","green",17,50
"10464","green",18,74
"10464","green",19,53
"10464","green",20,37
"10464","green",21,52
"10464","green",22,46
"10464","green",23,26
"10464","uber",0,11
"10464","uber",1,3
"10464","uber",3,1
"10464","uber",5,2
"10464","uber",6,2
"10464","uber",7,4
"10464","uber",8,2
"10464","uber",9,7
"10464","uber",10,6
"10464","uber",11,11
"10464","uber",12,12
"10464","uber",13,22
"10464","uber",14,24
"10464","uber",15,21
"10464","uber",16,25
"10464","uber",17,36
"10464","uber",18,20
"10464","uber",19,22
"10464","uber",20,26
"10464","uber",21,18
"10464","uber",22,12
"10464","uber",23,19
"10465","green",0,136
"10465","green",1,104
"10465","green",2,82
"10465","green",3,58
"10465","green",4,54
"10465","green",5,33
"10465","green",6,68
"10465","green",7,136
"10465","green",8,175
"10465","green",9,111
"10465","green",10,133
"10465","green",11,173
"10465","green",12,124
"10465","green",13,188
"10465","green",14,172
"10465","green",15,200
"10465","green",16,153
"10465","green",17,237
"10465","green",18,214
"10465","green",19,228
"10465","green",20,178
"10465","green",21,208
"10465","green",22,158
"10465","green",23,130
"10465","uber",0,14
"10465","uber",1,11
"10465","uber",2,7
"10465","uber",3,16
"10465","uber",4,8
"10465","uber",5,13
"10465","uber",6,34
"10465","uber",7,16
"10465","uber",8,17
"10465","uber",9,24
"10465","uber",10,17
"10465","uber",11,26
"10465","uber",12,24
"10465","uber",13,30
"10465","uber",14,32
"10465","uber",15,35
"10465","uber",16,26
"10465","uber",17,44
"10465","uber",18,32
"10465","uber",19,41
"10465","uber",20,37
"10465","uber",21,48
"10465","uber",22,54
"10465","uber",23,40
"10466","green",0,90
"10466","green",1,51
"10466","green",2,47
"10466","green",3,38
"10466","green",4,45
"10466","green",5,30
"10466","green",6,26
"10466","green",7,93
"10466","green",8,109
"10466","green",9,131
"10466","green",10,103
"10466","green",11,119
"10466","green",12,111
"10466","green",13,135
"10466","green",14,152
"10466","green",15,151
"10466","green",16,157
"10466","green",17,135
"10466","green",18,144
"10466","green",19,143
"10466","green",20,117
"10466","green",21,105
"10466","green",22,84
"10466","green",23,117
"10466","uber",0,14
"10466","uber",1,18
"10466","uber",2,10
"10466","uber",3,8
"10466","uber",4,11
"10466","uber",5,24
"10466","uber",6,19
"10466","uber",7,25
"10466","uber",8,11
"10466","uber",9,14
"10466","uber",10,18
"10466","uber",11,19
"10466","uber",12,21
"10466","uber",13,19
"10466","uber",14,22
"10466","uber",15,20
"10466","uber",16,19
"10466","uber",17,22
"10466","uber",18,18
"10466","uber",19,22
"10466","uber",20,30
"10466","uber",21,17
"10466","uber",22,18
"10466","uber",23,20
"10467","green",0,995
"10467","green",1,615
"10467","green",2,399
"10467","green",3,255
"10467","green",4,271
"10467","green",5,238
"10467","green",6,413
"10467","green",7,1042
"10467","green",8,1712
"10467","green",9,1571
"10467","green",10,1543
"10467","green",11,1635
"10467","green",12,1622
"10467","green",13,1713
"10467","green",14,2054
"10467","green",15,2300
"10467","green",16,2329
"10467","green",17,2364
"10467","green",18,2029
"10467","green",19,1789
"10467","green",20,1484
"10467","green",21,1191
"10467","green",22,1230
"10467","green",23,1222
"10467","uber",0,38
"10467","uber",1,27
"10467","uber",2,28
"10467","uber",3,22
"10467","uber",4,22
"10467","uber",5,36
"10467","uber",6,52
"10467","uber",7,76
"10467","uber",8,33
"10467","uber",9,51
"10467","uber",10,66
"10467","uber",11,89
"10467","uber",12,78
"10467","uber",13,88
"10467","uber",14,91
"10467","uber",15,76
"10467","uber",16,91
"10467","uber",17,74
"10467","uber",18,72
"10467","uber",19,64
"10467","uber",20,41
"10467","uber",21,57
"10467","uber",22,50
"10467","uber",23,49
"10468","green",0,1695
"10468","green",1,1382
"10468","green",2,1027
"10468","green",3,852
"10468","green",4,879
"10468","green",5,657
"10468","green",6,1051
"10468","green",7,2053
"10468","green",8,3169
"10468","green",9,2697
"10468","green",10,2163
"10468","green",11,2114
"10468","green",12,2246
"10468","green",13,2420
"10468","green",14,2754
"10468","green",15,2923
"10468","green",16,2732
"10468","green",17,2893
"10468","green",18,2894
"10468","green",19,2626
"10468","green",20,2406
"10468","green",21,2217
"10468","green",22,2007
"10468","green",23,1948
"10468","uber",0,20
"10468","uber",1,18
"10468","uber",2,19
"10468","uber",3,21
"10468","uber",4,6
"10468","uber",5,21
"10468","uber",6,35
"10468","uber",7,32
"10468","uber",8,33
"10468","uber",9,49
"10468","uber",10,54
"10468","uber",11,52
"10468","uber",12,32
"10468","uber",13,59
"10468","uber",14,49
"10468","uber",15,41
"10468","uber",16,67
"10468","uber",17,51
"10468","uber",18,57
"10468","uber",19,33
"10468","uber",20,49
"10468","uber",21,51
"10468","uber",22,39
"10468","uber",23,42
"10469","green",0,208
"10469","green",1,154
"10469","green",2,123
"10469","green",3,62
"10469","green",4,60
"10469","green",5,45
"10469","green",6,100
"10469","green",7,188
"10469","green",8,259
"10469","green",9,235
"10469","green",10,215
"10469","green",11,219
"10469","green",12,231
"10469","green",13,253
"10469","green",14,334
"10469","green",15,273
"10469","green",16,306
"10469","green",17,330
"10469","green",18,333
"10469","green",19,270
"10469","green",20,246
"10469","green",21,221
"10469","green",22,211
"10469","green",23,178
